Train,File,측정 시작 시각,고장 시각,RUL_sec
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419111422.tdms,2016-04-19 11:14:22,2016-04-20 14:54:22,99600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419112422.tdms,2016-04-19 11:24:22,2016-04-20 14:54:22,99000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419113422.tdms,2016-04-19 11:34:22,2016-04-20 14:54:22,98400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419114422.tdms,2016-04-19 11:44:22,2016-04-20 14:54:22,97800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419115422.tdms,2016-04-19 11:54:22,2016-04-20 14:54:22,97200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419120422.tdms,2016-04-19 12:04:22,2016-04-20 14:54:22,96600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419121422.tdms,2016-04-19 12:14:22,2016-04-20 14:54:22,96000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419122422.tdms,2016-04-19 12:24:22,2016-04-20 14:54:22,95400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419123422.tdms,2016-04-19 12:34:22,2016-04-20 14:54:22,94800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419124422.tdms,2016-04-19 12:44:22,2016-04-20 14:54:22,94200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419125422.tdms,2016-04-19 12:54:22,2016-04-20 14:54:22,93600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419130422.tdms,2016-04-19 13:04:22,2016-04-20 14:54:22,93000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419131422.tdms,2016-04-19 13:14:22,2016-04-20 14:54:22,92400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419132422.tdms,2016-04-19 13:24:22,2016-04-20 14:54:22,91800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419133422.tdms,2016-04-19 13:34:22,2016-04-20 14:54:22,91200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419134422.tdms,2016-04-19 13:44:22,2016-04-20 14:54:22,90600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419135422.tdms,2016-04-19 13:54:22,2016-04-20 14:54:22,90000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419140422.tdms,2016-04-19 14:04:22,2016-04-20 14:54:22,89400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419141422.tdms,2016-04-19 14:14:22,2016-04-20 14:54:22,88800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419142422.tdms,2016-04-19 14:24:22,2016-04-20 14:54:22,88200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419143422.tdms,2016-04-19 14:34:22,2016-04-20 14:54:22,87600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419144422.tdms,2016-04-19 14:44:22,2016-04-20 14:54:22,87000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419145422.tdms,2016-04-19 14:54:22,2016-04-20 14:54:22,86400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419150422.tdms,2016-04-19 15:04:22,2016-04-20 14:54:22,85800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419151422.tdms,2016-04-19 15:14:22,2016-04-20 14:54:22,85200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419152422.tdms,2016-04-19 15:24:22,2016-04-20 14:54:22,84600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419153422.tdms,2016-04-19 15:34:22,2016-04-20 14:54:22,84000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419154422.tdms,2016-04-19 15:44:22,2016-04-20 14:54:22,83400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419155422.tdms,2016-04-19 15:54:22,2016-04-20 14:54:22,82800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419160422.tdms,2016-04-19 16:04:22,2016-04-20 14:54:22,82200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419161422.tdms,2016-04-19 16:14:22,2016-04-20 14:54:22,81600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419162422.tdms,2016-04-19 16:24:22,2016-04-20 14:54:22,81000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419163422.tdms,2016-04-19 16:34:22,2016-04-20 14:54:22,80400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419164422.tdms,2016-04-19 16:44:22,2016-04-20 14:54:22,79800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419165422.tdms,2016-04-19 16:54:22,2016-04-20 14:54:22,79200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419170422.tdms,2016-04-19 17:04:22,2016-04-20 14:54:22,78600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419171422.tdms,2016-04-19 17:14:22,2016-04-20 14:54:22,78000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419172422.tdms,2016-04-19 17:24:22,2016-04-20 14:54:22,77400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419173422.tdms,2016-04-19 17:34:22,2016-04-20 14:54:22,76800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419174422.tdms,2016-04-19 17:44:22,2016-04-20 14:54:22,76200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419175422.tdms,2016-04-19 17:54:22,2016-04-20 14:54:22,75600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419180422.tdms,2016-04-19 18:04:22,2016-04-20 14:54:22,75000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419181422.tdms,2016-04-19 18:14:22,2016-04-20 14:54:22,74400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419182422.tdms,2016-04-19 18:24:22,2016-04-20 14:54:22,73800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419183422.tdms,2016-04-19 18:34:22,2016-04-20 14:54:22,73200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419184422.tdms,2016-04-19 18:44:22,2016-04-20 14:54:22,72600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419185422.tdms,2016-04-19 18:54:22,2016-04-20 14:54:22,72000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419190422.tdms,2016-04-19 19:04:22,2016-04-20 14:54:22,71400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419191422.tdms,2016-04-19 19:14:22,2016-04-20 14:54:22,70800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419192422.tdms,2016-04-19 19:24:22,2016-04-20 14:54:22,70200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419193422.tdms,2016-04-19 19:34:22,2016-04-20 14:54:22,69600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419194422.tdms,2016-04-19 19:44:22,2016-04-20 14:54:22,69000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419195422.tdms,2016-04-19 19:54:22,2016-04-20 14:54:22,68400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419200422.tdms,2016-04-19 20:04:22,2016-04-20 14:54:22,67800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419201422.tdms,2016-04-19 20:14:22,2016-04-20 14:54:22,67200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419202422.tdms,2016-04-19 20:24:22,2016-04-20 14:54:22,66600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419203422.tdms,2016-04-19 20:34:22,2016-04-20 14:54:22,66000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419204422.tdms,2016-04-19 20:44:22,2016-04-20 14:54:22,65400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419205422.tdms,2016-04-19 20:54:22,2016-04-20 14:54:22,64800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419210422.tdms,2016-04-19 21:04:22,2016-04-20 14:54:22,64200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419211422.tdms,2016-04-19 21:14:22,2016-04-20 14:54:22,63600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419212422.tdms,2016-04-19 21:24:22,2016-04-20 14:54:22,63000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419213422.tdms,2016-04-19 21:34:22,2016-04-20 14:54:22,62400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419214422.tdms,2016-04-19 21:44:22,2016-04-20 14:54:22,61800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419215422.tdms,2016-04-19 21:54:22,2016-04-20 14:54:22,61200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419220422.tdms,2016-04-19 22:04:22,2016-04-20 14:54:22,60600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419221422.tdms,2016-04-19 22:14:22,2016-04-20 14:54:22,60000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419222422.tdms,2016-04-19 22:24:22,2016-04-20 14:54:22,59400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419223422.tdms,2016-04-19 22:34:22,2016-04-20 14:54:22,58800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419224422.tdms,2016-04-19 22:44:22,2016-04-20 14:54:22,58200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419225422.tdms,2016-04-19 22:54:22,2016-04-20 14:54:22,57600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419230422.tdms,2016-04-19 23:04:22,2016-04-20 14:54:22,57000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419231422.tdms,2016-04-19 23:14:22,2016-04-20 14:54:22,56400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419232422.tdms,2016-04-19 23:24:22,2016-04-20 14:54:22,55800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419233422.tdms,2016-04-19 23:34:22,2016-04-20 14:54:22,55200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419234422.tdms,2016-04-19 23:44:22,2016-04-20 14:54:22,54600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160419235422.tdms,2016-04-19 23:54:22,2016-04-20 14:54:22,54000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420000422.tdms,2016-04-20 00:04:22,2016-04-20 14:54:22,53400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420001422.tdms,2016-04-20 00:14:22,2016-04-20 14:54:22,52800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420002422.tdms,2016-04-20 00:24:22,2016-04-20 14:54:22,52200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420003422.tdms,2016-04-20 00:34:22,2016-04-20 14:54:22,51600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420004422.tdms,2016-04-20 00:44:22,2016-04-20 14:54:22,51000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420005422.tdms,2016-04-20 00:54:22,2016-04-20 14:54:22,50400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420010422.tdms,2016-04-20 01:04:22,2016-04-20 14:54:22,49800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420011422.tdms,2016-04-20 01:14:22,2016-04-20 14:54:22,49200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420012422.tdms,2016-04-20 01:24:22,2016-04-20 14:54:22,48600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420013422.tdms,2016-04-20 01:34:22,2016-04-20 14:54:22,48000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420014422.tdms,2016-04-20 01:44:22,2016-04-20 14:54:22,47400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420015422.tdms,2016-04-20 01:54:22,2016-04-20 14:54:22,46800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420020422.tdms,2016-04-20 02:04:22,2016-04-20 14:54:22,46200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420021422.tdms,2016-04-20 02:14:22,2016-04-20 14:54:22,45600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420022422.tdms,2016-04-20 02:24:22,2016-04-20 14:54:22,45000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420023422.tdms,2016-04-20 02:34:22,2016-04-20 14:54:22,44400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420024422.tdms,2016-04-20 02:44:22,2016-04-20 14:54:22,43800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420025422.tdms,2016-04-20 02:54:22,2016-04-20 14:54:22,43200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420030422.tdms,2016-04-20 03:04:22,2016-04-20 14:54:22,42600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420031422.tdms,2016-04-20 03:14:22,2016-04-20 14:54:22,42000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420032422.tdms,2016-04-20 03:24:22,2016-04-20 14:54:22,41400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420033422.tdms,2016-04-20 03:34:22,2016-04-20 14:54:22,40800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420034422.tdms,2016-04-20 03:44:22,2016-04-20 14:54:22,40200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420035422.tdms,2016-04-20 03:54:22,2016-04-20 14:54:22,39600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420040422.tdms,2016-04-20 04:04:22,2016-04-20 14:54:22,39000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420041422.tdms,2016-04-20 04:14:22,2016-04-20 14:54:22,38400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420042422.tdms,2016-04-20 04:24:22,2016-04-20 14:54:22,37800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420043422.tdms,2016-04-20 04:34:22,2016-04-20 14:54:22,37200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420044422.tdms,2016-04-20 04:44:22,2016-04-20 14:54:22,36600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420045422.tdms,2016-04-20 04:54:22,2016-04-20 14:54:22,36000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420050422.tdms,2016-04-20 05:04:22,2016-04-20 14:54:22,35400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420051422.tdms,2016-04-20 05:14:22,2016-04-20 14:54:22,34800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420052422.tdms,2016-04-20 05:24:22,2016-04-20 14:54:22,34200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420053422.tdms,2016-04-20 05:34:22,2016-04-20 14:54:22,33600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420054422.tdms,2016-04-20 05:44:22,2016-04-20 14:54:22,33000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420055422.tdms,2016-04-20 05:54:22,2016-04-20 14:54:22,32400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420060422.tdms,2016-04-20 06:04:22,2016-04-20 14:54:22,31800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420061422.tdms,2016-04-20 06:14:22,2016-04-20 14:54:22,31200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420062422.tdms,2016-04-20 06:24:22,2016-04-20 14:54:22,30600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420063422.tdms,2016-04-20 06:34:22,2016-04-20 14:54:22,30000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420064422.tdms,2016-04-20 06:44:22,2016-04-20 14:54:22,29400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420065422.tdms,2016-04-20 06:54:22,2016-04-20 14:54:22,28800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420070422.tdms,2016-04-20 07:04:22,2016-04-20 14:54:22,28200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420071422.tdms,2016-04-20 07:14:22,2016-04-20 14:54:22,27600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420072422.tdms,2016-04-20 07:24:22,2016-04-20 14:54:22,27000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420073422.tdms,2016-04-20 07:34:22,2016-04-20 14:54:22,26400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420074422.tdms,2016-04-20 07:44:22,2016-04-20 14:54:22,25800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420075422.tdms,2016-04-20 07:54:22,2016-04-20 14:54:22,25200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420080422.tdms,2016-04-20 08:04:22,2016-04-20 14:54:22,24600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420081422.tdms,2016-04-20 08:14:22,2016-04-20 14:54:22,24000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420082422.tdms,2016-04-20 08:24:22,2016-04-20 14:54:22,23400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420083422.tdms,2016-04-20 08:34:22,2016-04-20 14:54:22,22800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420084422.tdms,2016-04-20 08:44:22,2016-04-20 14:54:22,22200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420085422.tdms,2016-04-20 08:54:22,2016-04-20 14:54:22,21600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420090422.tdms,2016-04-20 09:04:22,2016-04-20 14:54:22,21000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420091422.tdms,2016-04-20 09:14:22,2016-04-20 14:54:22,20400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420092422.tdms,2016-04-20 09:24:22,2016-04-20 14:54:22,19800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420093422.tdms,2016-04-20 09:34:22,2016-04-20 14:54:22,19200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420094422.tdms,2016-04-20 09:44:22,2016-04-20 14:54:22,18600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420095422.tdms,2016-04-20 09:54:22,2016-04-20 14:54:22,18000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420100422.tdms,2016-04-20 10:04:22,2016-04-20 14:54:22,17400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420101422.tdms,2016-04-20 10:14:22,2016-04-20 14:54:22,16800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420102422.tdms,2016-04-20 10:24:22,2016-04-20 14:54:22,16200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420103422.tdms,2016-04-20 10:34:22,2016-04-20 14:54:22,15600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420104422.tdms,2016-04-20 10:44:22,2016-04-20 14:54:22,15000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420105422.tdms,2016-04-20 10:54:22,2016-04-20 14:54:22,14400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420110422.tdms,2016-04-20 11:04:22,2016-04-20 14:54:22,13800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420111422.tdms,2016-04-20 11:14:22,2016-04-20 14:54:22,13200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420112422.tdms,2016-04-20 11:24:22,2016-04-20 14:54:22,12600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420113422.tdms,2016-04-20 11:34:22,2016-04-20 14:54:22,12000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420114422.tdms,2016-04-20 11:44:22,2016-04-20 14:54:22,11400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420115422.tdms,2016-04-20 11:54:22,2016-04-20 14:54:22,10800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420120422.tdms,2016-04-20 12:04:22,2016-04-20 14:54:22,10200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420121422.tdms,2016-04-20 12:14:22,2016-04-20 14:54:22,9600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420122422.tdms,2016-04-20 12:24:22,2016-04-20 14:54:22,9000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420123422.tdms,2016-04-20 12:34:22,2016-04-20 14:54:22,8400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420124422.tdms,2016-04-20 12:44:22,2016-04-20 14:54:22,7800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420125422.tdms,2016-04-20 12:54:22,2016-04-20 14:54:22,7200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420130422.tdms,2016-04-20 13:04:22,2016-04-20 14:54:22,6600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420131422.tdms,2016-04-20 13:14:22,2016-04-20 14:54:22,6000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420132422.tdms,2016-04-20 13:24:22,2016-04-20 14:54:22,5400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420133422.tdms,2016-04-20 13:34:22,2016-04-20 14:54:22,4800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420134422.tdms,2016-04-20 13:44:22,2016-04-20 14:54:22,4200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420135422.tdms,2016-04-20 13:54:22,2016-04-20 14:54:22,3600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420140422.tdms,2016-04-20 14:04:22,2016-04-20 14:54:22,3000.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420141422.tdms,2016-04-20 14:14:22,2016-04-20 14:54:22,2400.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420142422.tdms,2016-04-20 14:24:22,2016-04-20 14:54:22,1800.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420143422.tdms,2016-04-20 14:34:22,2016-04-20 14:54:22,1200.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420144422.tdms,2016-04-20 14:44:22,2016-04-20 14:54:22,600.0
Train5,modified_KIMM Simulator_KIMM Bearing Test_20160420145422.tdms,2016-04-20 14:54:22,2016-04-20 14:54:22,0.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527154522.tdms,2016-05-27 15:45:22,2016-05-29 07:55:22,144600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527155522.tdms,2016-05-27 15:55:22,2016-05-29 07:55:22,144000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527160522.tdms,2016-05-27 16:05:22,2016-05-29 07:55:22,143400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527161522.tdms,2016-05-27 16:15:22,2016-05-29 07:55:22,142800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527162522.tdms,2016-05-27 16:25:22,2016-05-29 07:55:22,142200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527163522.tdms,2016-05-27 16:35:22,2016-05-29 07:55:22,141600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527164522.tdms,2016-05-27 16:45:22,2016-05-29 07:55:22,141000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527165522.tdms,2016-05-27 16:55:22,2016-05-29 07:55:22,140400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527170522.tdms,2016-05-27 17:05:22,2016-05-29 07:55:22,139800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527171522.tdms,2016-05-27 17:15:22,2016-05-29 07:55:22,139200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527172522.tdms,2016-05-27 17:25:22,2016-05-29 07:55:22,138600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527173522.tdms,2016-05-27 17:35:22,2016-05-29 07:55:22,138000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527174522.tdms,2016-05-27 17:45:22,2016-05-29 07:55:22,137400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527175522.tdms,2016-05-27 17:55:22,2016-05-29 07:55:22,136800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527180522.tdms,2016-05-27 18:05:22,2016-05-29 07:55:22,136200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527181522.tdms,2016-05-27 18:15:22,2016-05-29 07:55:22,135600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527182522.tdms,2016-05-27 18:25:22,2016-05-29 07:55:22,135000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527183522.tdms,2016-05-27 18:35:22,2016-05-29 07:55:22,134400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527184522.tdms,2016-05-27 18:45:22,2016-05-29 07:55:22,133800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527185522.tdms,2016-05-27 18:55:22,2016-05-29 07:55:22,133200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527190522.tdms,2016-05-27 19:05:22,2016-05-29 07:55:22,132600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527191522.tdms,2016-05-27 19:15:22,2016-05-29 07:55:22,132000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527192522.tdms,2016-05-27 19:25:22,2016-05-29 07:55:22,131400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527193522.tdms,2016-05-27 19:35:22,2016-05-29 07:55:22,130800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527194522.tdms,2016-05-27 19:45:22,2016-05-29 07:55:22,130200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527195522.tdms,2016-05-27 19:55:22,2016-05-29 07:55:22,129600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527200522.tdms,2016-05-27 20:05:22,2016-05-29 07:55:22,129000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527201522.tdms,2016-05-27 20:15:22,2016-05-29 07:55:22,128400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527202522.tdms,2016-05-27 20:25:22,2016-05-29 07:55:22,127800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527203522.tdms,2016-05-27 20:35:22,2016-05-29 07:55:22,127200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527204522.tdms,2016-05-27 20:45:22,2016-05-29 07:55:22,126600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527205522.tdms,2016-05-27 20:55:22,2016-05-29 07:55:22,126000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527210522.tdms,2016-05-27 21:05:22,2016-05-29 07:55:22,125400.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527211522.tdms,2016-05-27 21:15:22,2016-05-29 07:55:22,124800.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527212522.tdms,2016-05-27 21:25:22,2016-05-29 07:55:22,124200.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527213522.tdms,2016-05-27 21:35:22,2016-05-29 07:55:22,123600.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527214522.tdms,2016-05-27 21:45:22,2016-05-29 07:55:22,123000.0
Train7,modified_KIMM Simulator_KIMM Bearing Test_20160527215522.tdms,2016-05-27 21:55:22,2016-05-29 07:55:22,122400.0
